Position,MeanYear,Longitude,Latitude
Midfielder,2012.5,-72.5039,7.8942
Defender,2012.5,15.2278,44.1142
Midfielder,2012.5,16.45,43.51
Defender,2012.5,12.4833,55.7333
Defender,2012.5,-4.0333,5.3167
Forward,2012.5,12.3667,55.7333
Midfielder,2012.5,12.6083,56.0361
Defender,2012.5,12.3667,55.7333
Defender,2012.5,-79.8833,-2.1833
Defender,2012.5,-78.5833,-0.25
Forward,2012.5,-79.8833,-2.1833
Goalkeeper,2012.5,-79.6603,0.9686
Goalkeeper,2012.5,,
Midfielder,2012.5,-79.6603,0.9686
Defender,2012.5,-79.6603,0.9686
Defender,2012.5,-0.1314,50.8431
Midfielder,2012.5,33.8033,31.1319
Midfielder,2012.5,31.2397,30.0761
Defender,2012.5,32.2667,30.5833
Defender,2012.5,31.2333,30.05
Midfielder,2012.5,31.1636,30.9686
Forward,2012.5,31.2333,30.05
Midfielder,2012.5,30.8111,30.9364
Midfielder,2012.5,31.2167,30.0333
Defender,2012.5,-1.4669,53.3836
Defender,2012.5,-2.6989,53.7589
Midfielder,2012.5,-3.0083,53.6453
Defender,2012.5,0,51.4833
Midfielder,2012.5,-1.2342,54.5753
Forward,2012.5,-1.8936,52.4831
Forward,2012.5,-2.2,53.4561
Defender,2012.5,24.7453,59.4372
Defender,2012.5,24.75,59.4167
Forward,2012.5,26.7167,58.3833
Forward,2012.5,24.7453,59.4372
Midfielder,2012.5,23.1333,63.8333
Defender,2012.5,25.0403,60.2944
Defender,2012.5,25.0833,60.4667
Forward,2012.5,21.8653,60.5722
Midfielder,2012.5,24.9375,60.1708
Defender,2012.5,25.2667,60.3667
Forward,2012.5,27.6783,62.8925
Defender,2012.5,1.7656,45.2672
Midfielder,2012.5,4.8867,45.6978
Defender,2012.5,6.0811,46.1436
Midfielder,2012.5,2.3508,48.8567
Defender,2012.5,3.135,50.5581
Forward,2012.5,5.9117,45.57
Midfielder,2012.5,12.1333,47.85
Goalkeeper,2012.5,6.9667,50.95
Midfielder,2012.5,7.1,51.5167
Defender,2012.5,7.1833,51.75
Midfielder,2012.5,12.1333,47.85
Midfielder,2012.5,7.4667,51.5167
Midfielder,2012.5,-0.2,5.55
Defender,2012.5,-1.9833,5.3
Defender,2012.5,10.0014,53.5653
Goalkeeper,2012.5,-0.2,5.55
Midfielder,2012.5,-0.2,5.55
Goalkeeper,2012.5,10.75,59.95
Midfielder,2012.5,-0.2,5.55
Midfielder,2012.5,-0.1192,51.4903
Midfielder,2012.5,6.7833,51.2333
Defender,2012.5,22.5,40.2667
Midfielder,2012.5,-86.8333,15.7667
Forward,2012.5,-87.1333,15.1333
Forward,2012.5,-86,15.9167
Defender,2012.5,-86.3333,15.6333
Midfielder,2012.5,-87.95,15.8833
Forward,2012.5,-86.9333,16.1
Midfielder,2012.5,-86.9,13.5667
Midfielder,2012.5,-87.7,15.3167
Midfielder,2012.5,-87.2167,13.3167
Midfielder,2012.5,16.9333,47.25
Defender,2012.5,18.2614,46.1911
Goalkeeper,2012.5,19.0514,47.4925
Forward,2012.5,,
Midfielder,2012.5,73.8111,15.3981
Defender,2012.5,72.8258,18.975
Forward,2012.5,92,23.3667
Defender,2012.5,75.9167,31.5333
Midfielder,2012.5,92.7333,22.8833
Defender,2012.5,73.9197,15.3161
Defender,2012.5,73.9331,15.2428
Defender,2012.5,93.9833,24.5833
Defender,2012.5,35.3153,32.7219
Forward,2012.5,35.1272,32.7239
Defender,2012.5,11.9333,45.5667
Midfielder,2012.5,8.8,45.6667
Defender,2012.5,13.8333,41.5
Forward,2012.5,7.7,45.0667
Defender,2012.5,14.5,41.0833
Midfielder,2012.5,-46.55,-23.7
Defender,2012.5,9.65,45.8667
Forward,2012.5,-58.3817,-34.6033
Forward,2012.5,139.3833,36.15
Midfielder,2012.5,131.6067,33.2333
Forward,2012.5,139.5333,35.7333
Forward,2012.5,132.4553,34.3853
Forward,2012.5,7.0833,51.1667
Midfielder,2012.5,-96.72,17.0678
Defender,2012.5,-99.1333,19.4333
Midfielder,2012.5,-99.1333,19.4333
Defender,2012.5,-103.3919,20.7203
Defender,2012.5,-98.1975,19.0453
Defender,2012.5,-100.3,25.6667
Defender,2012.5,-99.1333,19.4333
Goalkeeper,2012.5,-102.5667,20.2833
Midfielder,2012.5,-115.4678,32.6633
Defender,2012.5,-99.1333,19.4333
Defender,2012.5,-121.4689,38.5556
Defender,2012.5,-103.35,20.6667
Midfielder,2012.5,19.2628,42.4411
Midfielder,2012.5,19.2628,42.4411
Goalkeeper,2012.5,4.3167,52.0833
Forward,2012.5,6.9667,46.3167
Midfielder,2012.5,4.5,51.9167
Midfielder,2012.5,4.6,51.8667
Midfielder,2012.5,3.3958,6.4531
Midfielder,2012.5,3.3958,6.4531
Midfielder,2012.5,7.4833,9.0667
Midfielder,2012.5,7.4833,9.0667
Forward,2012.5,5.75,5.5167
Forward,2012.5,3.3958,6.4531
Forward,2012.5,,
Defender,2012.5,10.75,59.95
Midfielder,2012.5,73.0789,31.4178
Midfielder,2012.5,71.6836,29.3956
Defender,2012.5,73.1667,33.6667
Defender,2012.5,73.1667,33.6667
Midfielder,2012.5,74.8686,32.1072
Forward,2012.5,67.01,24.86
Defender,2012.5,71.6836,29.3956
Forward,2012.5,66.4447,30.9222
Defender,2012.5,71.5833,34.0167
Forward,2012.5,73.1667,33.6667
Midfielder,2012.5,-57.1408,-25.3861
Forward,2012.5,-55.75,-22.53
Defender,2012.5,-57.3333,-25.3833
Forward,2012.5,-58.3,-26.87
Defender,2012.5,-57.23,-25.48
Midfielder,2012.5,-57.2469,-25.7689
Midfielder,2012.5,-57.635,-25.2819
Midfielder,2012.5,-58.3817,-34.6033
Defender,2012.5,-57.635,-25.2819
Midfielder,2012.5,-57.635,-25.2819
Goalkeeper,2012.5,-57.2469,-25.7689
Goalkeeper,2012.5,-57.635,-25.2819
Defender,2012.5,-57.635,-25.2819
Forward,2012.5,-56.4333,-25.75
Goalkeeper,2012.5,-57.635,-25.2819
Midfielder,2012.5,-57.6097,-25.3797
Forward,2012.5,-57.635,-25.2819
Defender,2012.5,-57.635,-25.2819
Forward,2012.5,-77.0283,-12.0433
Defender,2012.5,-77.0283,-12.0433
Midfielder,2012.5,-79.0286,-8.1119
Defender,2012.5,-77.0283,-12.0433
Midfielder,2012.5,-77.0283,-12.0433
Midfielder,2012.5,-77.1333,-12.0333
Midfielder,2012.5,-72.8833,-13.6333
Forward,2012.5,-76.9294,-12.1581
Defender,2012.5,-77.1333,-12.0333
Defender,2012.5,18.5333,54.5
Forward,2012.5,21.0167,52.2333
Midfielder,2012.5,19.1667,50.3
Defender,2012.5,18.2667,52.2167
Goalkeeper,2012.5,18.7775,54.0917
Forward,2012.5,16.4833,50.85
Midfielder,2012.5,20.9886,50.0125
Defender,2012.5,4.0792,48.2997
Midfielder,2012.5,-9.15,38.7667
Midfielder,2012.5,-16.9781,32.6953
Forward,2012.5,-0.2,5.55
Midfielder,2012.5,51.5167,25.3
Forward,2012.5,47.8167,30.5
Defender,2012.5,,
Midfielder,2012.5,28.0425,45.4233
Defender,2012.5,21.6639,44.7178
Defender,2012.5,28.6333,44.1667
Defender,2012.5,26.9167,46.5833
Defender,2012.5,27.7292,46.6383
Midfielder,2012.5,26.1039,44.4325
Goalkeeper,2012.5,20.6294,46.0722
Defender,2012.5,22.89,47.79
Midfielder,2012.5,27.5903,47.1569
Defender,2012.5,23.8053,47.0872
Defender,2012.5,23.3525,44.0308
Midfielder,2012.5,28.6167,59.3667
Midfielder,2012.5,37.6167,55.75
Defender,2012.5,37.9,59.2
Defender,2012.5,37.6167,55.75
Goalkeeper,2012.5,36.9,50.4167
Forward,2012.5,37.6167,55.75
Midfielder,2012.5,,
Midfielder,2012.5,,
Forward,2012.5,38.1,50.2167
Midfielder,2012.5,-4.6142,55.4956
Defender,2012.5,-4.2589,55.8581
Defender,2012.5,-0.1314,50.8431
Defender,2012.5,-3.6031,55.07
Forward,2012.5,-0.3956,51.655
Forward,2012.5,-2.1169,53.5444
Midfielder,2012.5,-4.2589,55.8581
Defender,2012.5,19.8833,44.2667
Midfielder,2012.5,14.5083,46.0556
Midfielder,2012.5,128.0833,35.2
Midfielder,2012.5,128.6,35.8667
Defender,2012.5,126.9667,37.55
Defender,2012.5,127.0167,37.2667
Midfielder,2012.5,18.05,40.4833
Midfielder,2012.5,-3.7167,40.3833
Forward,2012.5,-3.7711,37.7667
Defender,2012.5,2.0992,41.3589
Midfielder,2012.5,49.8822,40.3953
Goalkeeper,2012.5,12.7667,56.3167
Defender,2012.5,16.5528,59.6161
Midfielder,2012.5,18.0686,59.3294
Midfielder,2012.5,15.2075,59.2739
Defender,2012.5,16.5528,59.6161
Midfielder,2012.5,15.2075,59.2739
Midfielder,2012.5,18.0686,59.3294
Goalkeeper,2012.5,12.7667,56.3167
Midfielder,2012.5,49.8822,40.3953
Forward,2012.5,3.3958,6.4531
Defender,2012.5,8.6833,50.1167
Forward,2012.5,20.9167,41.8
Midfielder,2012.5,7.6,47.5667
Forward,2012.5,10.0014,53.5653
Midfielder,2012.5,6.9667,50.95
Defender,2012.5,27.5331,39.385
Goalkeeper,2012.5,35.4833,38.7333
Goalkeeper,2012.5,32.6264,41.1986
Defender,2012.5,9.6114,47.7831
Forward,2012.5,35.8667,48.5167
Defender,2012.5,37.8053,48.0028
Defender,2012.5,,
Midfielder,2012.5,-46.1931,-23.5228
Forward,2012.5,33.4167,49.0667
Defender,2012.5,-56.1819,-34.8836
Defender,2012.5,,
Midfielder,2012.5,-66.9167,10.5
Forward,2012.5,-71.6333,10.65
Forward,2012.5,-66.9331,10.6
Defender,2012.5,-70.2,8.6333
Defender,2012.5,8.5333,47.5167
Midfielder,2012.5,-64.1675,10.4564
Defender,2012.5,-68.0039,10.1808
Defender,2012.5,-66.8833,10.1667
Forward,2012.5,-62.0681,9.0592
Goalkeeper,2012.5,-62.4333,8.1833
Midfielder,2012.5,-67.4892,10.0383
Forward,2012.5,-68.0039,10.1808
Midfielder,2012.5,-72.2333,7.7667
Forward,2012.5,-72.2333,7.7667
Defender,2012.5,-68.0039,10.1808
Forward,2012.5,-68.0039,10.1808
Forward,2012.5,-66.9167,10.5
Defender,2012.5,-66.9167,10.5
Midfielder,2012.5,-72.2333,7.7667
Midfielder,2013,5.3339,47.8633
Defender,2013,4.2667,36.6833
Midfielder,2013,-1.3167,34.8828
Forward,2013,6.6,36.35
Defender,2013,1.4439,43.6044
Forward,2013,2.4436,48.8611
Forward,2013,-2.2167,31.6167
Forward,2013,6.9,36.8667
Goalkeeper,2013,4.0689,46.0367
Forward,2013,3.2167,36.7667
Midfielder,2013,-59.0333,-34.0833
Defender,2013,-62.2,-33.2833
Midfielder,2013,-64.2667,-27.7833
Defender,2013,-64.1833,-31.4167
Forward,2013,-68.8167,-32.8833
Forward,2013,-62.6833,-32.6333
Defender,2013,-60.6667,-32.95
Forward,2013,-68.8167,-32.8833
Forward,2013,-62.2461,-33.7228
Defender,2013,144.9631,-37.8136
Midfielder,2013,151.035,-33.9181
Forward,2013,18.4167,43.8667
Defender,2013,144.9631,-37.8136
Defender,2013,-0.7792,50.8364
Forward,2013,115.8589,-31.9522
Goalkeeper,2013,14.2833,48.3
Midfielder,2013,13.85,46.6167
Forward,2013,16.3667,48.2
Forward,2013,15.4333,47.0667
Defender,2013,4.7,50.8833
Forward,2013,15.3222,-4.325
Defender,2013,-63.1833,-17.8
Midfielder,2013,-63.1833,-17.8
Defender,2013,-63.1833,-17.8
Forward,2013,-63.1833,-17.8
Defender,2013,-80.2242,25.7878
Midfielder,2013,-64.7333,-21.5333
Midfielder,2013,-43.1964,-22.9083
Midfielder,2013,-42.5219,-22.0508
Defender,2013,-43.1789,-22.505
Midfielder,2013,-52.2739,-27.6339
Defender,2013,-46.6333,-23.55
Defender,2013,-48.5578,-22.2964
Defender,2013,-43.9333,-19.9167
Defender,2013,-47.5078,-22.995
Forward,2013,-37.65,-10.9169
Goalkeeper,2013,-46.9042,-16.3639
Midfielder,2013,-54.6111,-20.4622
Midfielder,2013,-43.9333,-19.9167
Midfielder,2013,9.6833,4.05
Forward,2013,,
Defender,2013,11.5167,3.8667
Forward,2013,11.5167,3.8667
Forward,2013,11.5167,3.8667
Goalkeeper,2013,9.6833,4.05
Midfielder,2013,11.5167,3.8667
Forward,2013,11.5167,3.8667
Forward,2013,9.6833,4.05
Midfielder,2013,-70.75,-34.1667
Defender,2013,-70.6667,-33.45
Defender,2013,-70.6667,-33.45
Forward,2013,-70.6667,-33.45
Midfielder,2013,121.6392,38.9208
Defender,2013,121.6392,38.9208
Goalkeeper,2013,121.6392,38.9208
Midfielder,2013,116.3917,39.9139
Forward,2013,-74.9167,10.7667
Forward,2013,16.6381,43.7025
Midfielder,2013,-39.28,-14.7858
Midfielder,2013,16.45,43.51
Defender,2013,15.9833,45.8167
Midfielder,2013,10.2167,56.15
Midfielder,2013,12.5683,55.6761
Midfielder,2013,10.2167,56.15
Defender,2013,,
Defender,2013,8.45,55.4833
Forward,2013,9.8419,56.9767
Forward,2013,12.5683,55.6761
Forward,2013,-78.8414,1.2658
Forward,2013,29.9167,31.2
Defender,2013,31.2333,30.05
Defender,2013,31.2333,30.05
Midfielder,2013,-76.8,17.9833
Defender,2013,-0.09,51.4989
Midfielder,2013,-0.06,51.645
Midfielder,2013,0.18,51.5767
Defender,2013,0.1281,51.7789
Goalkeeper,2013,-2.5833,51.45
Goalkeeper,2013,-0.0761,52.3344
Midfielder,2013,-2.7153,53.5233
Midfielder,2013,-4.0333,5.3167
Defender,2013,-0.4089,51.4497
Midfielder,2013,-1.0833,50.8167
Midfielder,2013,22.6167,58.7
Midfielder,2013,24.7453,59.4372
Forward,2013,24.7453,59.4372
Defender,2013,24.7453,59.4372
Goalkeeper,2013,30.5,50.45
Defender,2013,26.5833,57.915
Defender,2013,24.9375,60.1708
Defender,2013,25.4667,65.0167
Midfielder,2013,22.2667,60.45
Midfielder,2013,25.4667,65.0167
Forward,2013,24.6556,60.2056
Forward,2013,24.9375,60.1708
Defender,2013,27.6783,62.8925
Defender,2013,-0.5217,44.8792
Midfielder,2013,3.2878,48.1975
Defender,2013,18.5833,4.3667
Defender,2013,-0.3333,45.7
Midfielder,2013,-0.4606,46.3258
Defender,2013,8.4667,50.1833
Midfielder,2013,34.9833,48.45
Goalkeeper,2013,6.4333,51.2
Midfielder,2013,6.9667,51.5667
Midfielder,2013,-1.6167,6.6667
Defender,2013,,
Forward,2013,-1.4,6.0667
Defender,2013,-1.7667,4.9167
Forward,2013,-0.2,5.55
Midfielder,2013,-1.6167,6.6667
Forward,2013,-0.2,5.55
Midfielder,2013,,
Midfielder,2013,-2.3333,7.3333
Defender,2013,-0.2,5.55
Forward,2013,-1.0833,6.8
Forward,2013,-0.8533,9.4075
Midfielder,2013,0.6333,5.7833
Midfielder,2013,-0.8533,9.4075
Forward,2013,-0.2,5.55
Midfielder,2013,19.7,40.9333
Midfielder,2013,20.75,37.8
Defender,2013,22.9,40.65
Defender,2013,24.1333,41.15
Midfielder,2013,22.8,37.5667
Defender,2013,-85.8833,16.4667
Midfielder,2013,-86.2186,14.6664
Midfielder,2013,-87.8,15.4
Forward,2013,-86.2833,15.7167
Midfielder,2013,-87.2167,14.1
Defender,2013,-86.8333,15.7667
Goalkeeper,2013,-86.5833,15.4833
Forward,2013,,
Midfielder,2013,19.0514,47.4925
Midfielder,2013,17.3642,46.2228
Defender,2013,16.9833,46.45
Defender,2013,17.4681,47.3236
Defender,2013,16.6219,47.235
Midfielder,2013,18.3947,47.5861
Midfielder,2013,73.9314,15.3492
Defender,2013,76.1164,31.1253
Forward,2013,75.7,29.15
Forward,2013,77.3167,28.5667
Defender,2013,57.0833,30.2833
Forward,2013,46.3,38.0667
Forward,2013,52.5333,29.6167
Defender,2013,52.7631,36.6639
Midfielder,2013,51.4231,35.6961
Goalkeeper,2013,49.5831,37.2808
Defender,2013,51.4231,35.6961
Goalkeeper,2013,49.4622,37.4728
Midfielder,2013,59.6,36.3
Goalkeeper,2013,49.695,33.4006
Defender,2013,51.4231,35.6961
Defender,2013,57.0833,30.2833
Forward,2013,51.6542,29.6194
Midfielder,2013,13.0358,55.6058
Midfielder,2013,59.6,36.3
Midfielder,2013,48.2667,37.7167
Midfielder,2013,51.4231,35.6961
Defender,2013,34.8,31.95
Defender,2013,35.2881,32.6061
Forward,2013,11.4167,44.6333
Forward,2013,10.4,43.7167
Forward,2013,9.8,45.6167
Midfielder,2013,-58.3817,-34.6033
Midfielder,2013,14.25,40.8333
Midfielder,2013,14.2142,42.4639
Midfielder,2013,12.5,41.9
Forward,2013,8.4833,44.3
Midfielder,2013,12.3,45.9833
Defender,2013,12.5,41.9
Midfielder,2013,11.8167,43.7
Forward,2013,139.6917,35.6894
Defender,2013,139.8833,36.55
Midfielder,2013,137.1667,34.95
Defender,2013,139.1167,36.3667
Defender,2013,-74.0058,40.7128
Defender,2013,139.9833,35.8667
Defender,2013,6.13,49.6117
Midfielder,2013,-58.6167,-34.65
Midfielder,2013,-99.1333,19.4333
Defender,2013,-100.3,25.6667
Defender,2013,-96.3833,19.4333
Midfielder,2013,-100.3,25.6667
Midfielder,2013,-99.1333,19.4333
Midfielder,2013,-117.0561,32.3422
Midfielder,2013,-99.1333,23.7333
Forward,2013,-103.35,20.6667
Midfielder,2013,18.8425,42.2881
Defender,2013,19.2628,42.4411
Forward,2013,18.8425,42.2881
Defender,2013,19.1,42.1
Defender,2013,20.4667,44.8167
Midfielder,2013,4.6333,52.3833
Midfielder,2013,,
Defender,2013,4.5,51.9167
Defender,2013,4.5833,51.9333
Goalkeeper,2013,4.9,52.3667
Defender,2013,4.4833,52.1667
Defender,2013,4.4,52.0833
Midfielder,2013,5.3833,52.15
Defender,2013,4.6361,51.9322
Midfielder,2013,4.9,52.3667
Midfielder,2013,4.9,52.3667
Defender,2013,-9.0667,38.6667
Defender,2013,4.55,8.5
Midfielder,2013,3.3958,6.4531
Midfielder,2013,7.4403,10.5231
Defender,2013,8.8833,9.9333
Forward,2013,8.5167,12
Defender,2013,8.75,7.3333
Goalkeeper,2013,7.4403,10.5231
Defender,2013,7.4833,9.0667
Forward,2013,7.4833,9.0667
Midfielder,2013,8.8833,9.9333
Defender,2013,5.195,7.25
Forward,2013,3.3958,6.4531
Defender,2013,8.5167,8.4917
Forward,2013,-97.4667,35.65
Forward,2013,7.7,11.0667
Midfielder,2013,7.3667,5.1167
Midfielder,2013,7.3667,5.1167
Forward,2013,3.3958,6.4531
Midfielder,2013,,
Midfielder,2013,13.0358,55.6058
Midfielder,2013,7.2386,62.7564
Defender,2013,9.0889,63.2906
Defender,2013,7.9947,58.1461
Defender,2013,11.7153,60.9275
Defender,2013,5.83,61.2081
Forward,2013,10.75,59.95
Midfielder,2013,14.5492,67.3056
Midfielder,2013,9.71,59.1156
Forward,2013,10.75,59.95
Defender,2013,10.5067,59.9383
Midfielder,2013,10.75,59.95
Forward,2013,5.2983,59.4464
Forward,2013,12.5667,55.7167
Defender,2013,10.6833,59.9333
Midfielder,2013,73.1667,33.6667
Midfielder,2013,71.7858,35.8461
Forward,2013,73.1667,33.6667
Midfielder,2013,-57.5442,-25.3936
Midfielder,2013,-57.635,-25.2819
Midfielder,2013,-57.635,-25.2819
Defender,2013,-57.2167,-25.1667
Forward,2013,-57.635,-25.2819
Defender,2013,-57.635,-25.2819
Midfielder,2013,-57.635,-25.2819
Midfielder,2013,-54.6167,-25.5167
Midfielder,2013,-57.43,-23.4
Midfielder,2013,-58.3817,-34.6033
Defender,2013,-77.0283,-12.0433
Defender,2013,-77.1333,-12.0333
Defender,2013,-77.0283,-12.0433
Defender,2013,-77.0283,-12.0433
Midfielder,2013,21.5667,51.5833
Midfielder,2013,20.85,51.2333
Goalkeeper,2013,18.7833,50.3
Forward,2013,18.9833,50.1333
Midfielder,2013,-8.3333,41.2
Midfielder,2013,-9.15,38.7667
Defender,2013,-9.1392,38.7136
Forward,2013,-15.5667,11.85
Forward,2013,-6.7589,41.8067
Forward,2013,-8.6167,41.5167
Midfielder,2013,23.5833,47.6667
Midfielder,2013,25.1708,45.3875
Forward,2013,24.3756,45.1047
Defender,2013,23.8167,44.3333
Midfielder,2013,26.3708,46.9275
Midfielder,2013,23.57,46.0669
Defender,2013,104.2958,52.3122
Defender,2013,37.6167,55.75
Midfielder,2013,44.0075,56.3269
Defender,2013,36.1833,51.7167
Midfielder,2013,39.6,52.6167
Defender,2013,37.6167,55.75
Forward,2013,46.0167,51.5333
Midfielder,2013,132.8833,42.8167
Midfielder,2013,-3.1889,55.9531
Midfielder,2013,-0.7667,52.0333
Defender,2013,-2.11,57.1525
Goalkeeper,2013,-2.1169,53.5444
Midfielder,2013,-2.11,57.1525
Midfielder,2013,-0.8125,51.8167
Forward,2013,-3.17,55.98
Defender,2013,-4.2589,55.8581
Defender,2013,20.6403,44.8706
Midfielder,2013,8.55,47.3667
Midfielder,2013,20.8833,43.9833
Forward,2013,20.4667,44.8167
Defender,2013,19.55,43.95
Goalkeeper,2013,19.6656,46.1003
Forward,2013,20.4667,44.8167
Midfielder,2013,20.35,43.8833
Midfielder,2013,20.2,44.65
Goalkeeper,2013,19.6656,46.1003
Midfielder,2013,20.2,44.65
Defender,2013,20.6403,44.8706
Defender,2013,19.55,43.95
Midfielder,2013,20.35,43.8833
Midfielder,2013,20.8833,43.9833
Defender,2013,19.8833,44.2667
Forward,2013,20.4667,44.8167
Forward,2013,20.4667,44.8167
Midfielder,2013,8.55,47.3667
Midfielder,2013,13.6378,45.9283
Midfielder,2013,14.3667,46.2333
Defender,2013,13.5683,45.5283
Midfielder,2013,14.5083,46.0556
Goalkeeper,2013,14.3028,46.1669
Defender,2013,9.3333,48.6333
Forward,2013,14.5083,46.0556
Forward,2013,15.4833,45.95
Midfielder,2013,7.0833,51.1667
Midfielder,2013,15.1942,45.5736
Midfielder,2013,127.15,37.4333
Defender,2013,127.4833,36.6333
Defender,2013,126.9667,37.55
Forward,2013,-1.65,42.8167
Midfielder,2013,-2.7761,42.1658
Defender,2013,-0.8089,38.2486
Midfielder,2013,-1.5,38.05
Defender,2013,-3.7167,40.3833
Midfielder,2013,-2.4667,43.1833
Forward,2013,-6.1,43.15
Midfielder,2013,11.9667,57.7
Midfielder,2013,14.0333,57.1833
Defender,2013,13.0358,55.6058
Goalkeeper,2013,13.0667,56.45
Defender,2013,12.8333,55.8667
Defender,2013,,
Midfielder,2013,14.0333,57.1833
Midfielder,2013,14.0333,57.1833
Midfielder,2013,13.5333,57.3
Midfielder,2013,12.7167,56.05
Midfielder,2013,14.0333,57.1833
Defender,2013,13.0358,55.6058
Midfielder,2013,13.5333,57.3
Midfielder,2013,14.0333,57.1833
Defender,2013,,
Goalkeeper,2013,13.0667,56.45
Midfielder,2013,12.7167,56.05
Midfielder,2013,11.9667,57.7
Midfielder,2013,14.0333,57.1833
Forward,2013,-56.1819,-34.8836
Midfielder,2013,8.2667,47.05
Forward,2013,8.85,47.1833
Midfielder,2013,28.955,41.0136
Midfielder,2013,9.5983,47.2381
Midfielder,2013,32.9167,39.95
Midfielder,2013,11.0833,49.45
Defender,2013,27.1833,39.1167
Defender,2013,7.4614,50.4286
Defender,2013,39.2167,38.6667
Goalkeeper,2013,27.1289,38.4219
Midfielder,2013,27.5331,39.385
Midfielder,2013,31.05,38.7167
Forward,2013,30.4567,40.6972
Defender,2013,-51.23,-30.0331
Forward,2013,-55.7667,-34.35
Defender,2013,-70.6069,9.3125
Midfielder,2013,-72.2333,7.7667
Defender,2013,-63.1831,9.75
Midfielder,2013.5,2.3508,48.8567
Forward,2013.5,5.37,43.2964
Defender,2013.5,4.3789,45.475
Midfielder,2013.5,6.1425,49.2614
Midfielder,2013.5,6.2667,36.45
Midfielder,2013.5,2.25,43.6
Defender,2013.5,-57.9833,-30.7667
Forward,2013.5,-60.6667,-32.95
Defender,2013.5,-58.3817,-34.6033
Defender,2013.5,-60.0167,-34.45
Goalkeeper,2013.5,115.8589,-31.9522
Goalkeeper,2013.5,148.15,-23.5167
Forward,2013.5,151.2094,-33.8597
Forward,2013.5,16.3667,48.2
Midfielder,2013.5,5.5667,50.6333
Midfielder,2013.5,4.1833,50.4667
Defender,2013.5,-64.7333,-21.5333
Defender,2013.5,-63.1833,-17.8
Goalkeeper,2013.5,-63.1833,-17.8
Forward,2013.5,-38.5428,-3.7183
Defender,2013.5,-41.1128,-20.8489
Defender,2013.5,-46.6333,-23.55
Defender,2013.5,-44.2469,-19.4658
Defender,2013.5,-43.0539,-22.8269
Defender,2013.5,-38.4767,-12.9747
Defender,2013.5,10.8333,4.7667
Midfielder,2013.5,7.2158,51.4819
Defender,2013.5,,
Goalkeeper,2013.5,11.5167,3.8667
Midfielder,2013.5,2.2531,48.8978
Forward,2013.5,11.5167,3.8667
Goalkeeper,2013.5,2.4397,48.9106
Forward,2013.5,13.4,9.3
Forward,2013.5,-70.6667,-33.45
Midfielder,2013.5,14.2833,48.3
Defender,2013.5,18.6794,45.5575
Goalkeeper,2013.5,19.0033,45.35
Forward,2013.5,16.45,43.51
Forward,2013.5,12.5667,55.7167
Defender,2013.5,8.45,55.4833
Midfielder,2013.5,9.9167,57.05
Midfielder,2013.5,12.5333,55.6667
Defender,2013.5,12.5683,55.6761
Goalkeeper,2013.5,12.5683,55.6761
Forward,2013.5,8.45,55.4833
Forward,2013.5,12.4842,55.6619
Midfielder,2013.5,,
Midfielder,2013.5,29.9167,31.2
Defender,2013.5,32.8997,24.0889
Midfielder,2013.5,29.9167,31.2
Midfielder,2013.5,30.1486,30.9083
Defender,2013.5,31.2333,30.05
Midfielder,2013.5,31.2333,30.05
Midfielder,2013.5,-0.3361,51.755
Forward,2013.5,-2.2481,53.7889
Midfielder,2013.5,-2.9336,53.3981
Goalkeeper,2013.5,-2.1011,54.9711
Midfielder,2013.5,0.01,51.5689
